trial,width,offset,ext_offset,repeat,status,randomness_hex,input_packet_hex,input_w0,input_w1,input_w2,input_w3,expected_output,glitched_output,fault_byte_count,fault_byte_positions_0_indexed,xor_diffs_hex
795,2,-6,62,1,fault,00000000,21b1ca87997c6200b63423d45047f5e3,0x87cab121,0x00627c99,0xd42334b6,0xe3f54750,10446000b005e007,1044600090342200,4,4;5;6;7,20;31;c2;07
796,2,-6,62,1,fault,00000000,13257b9f35060ff68dc00a068872e7f4,0x9f7b2513,0xf60f0635,0x060ac08d,0xf4e77288,000207f404206394,000207f405000a06,4,4;5;6;7,01;20;69;92
797,2,-6,62,1,normal,00000000,bb810da9e825b315dc3617311bccd341,0xa90d81bb,0x15b325e8,0x311736dc,0x41d3cc1b,080493014ba41731,080493014ba41731,0,,
798,2,-6,62,1,normal,00000000,f20f1e4ac85dab3423bfb4509e1d07a6,0x4a1e0ff2,0x34ab5dc8,0x50b4bf23,0xa6071d9e,881d0324b01fb252,881d0324b01fb252,0,,
799,2,-6,62,1,fault,00000000,bfeb4233283400f98f26e22bbfc227d4,0x3342ebbf,0xf9003428,0x2be2268f,0xd427c2bf,280000d038c4401a,280000d008240029,4,4;5;6;7,30;e0;40;33
800,2,-6,62,1,fault,00000000,494951b97abe58d13416cd36b416bf02,0xb9514949,0xd158be7a,0x36cd1634,0x02bf16b4,3016180030161820,3016180030164810,2,6;7,50;30
801,2,-6,62,1,fault,00000000,3909c6805f0b73c2f31625a8c6015363,0x80c60939,0xc2730b5f,0xa82516f3,0x635301c6,4601534262036700,4601534253022180,4,4;5;6;7,31;01;46;80
802,2,-6,62,1,fault,00000000,2a6461620b4bf2231271fb4fb062d029,0x6261642a,0x23f24b0b,0x4ffb7112,0x29d062b0,0042d0212041d361,0042d0210241f203,3,4;6;7,22;21;62
803,2,-6,62,1,normal,00000000,8bb185842be508373825ce9447bf6313,0x8485b18b,0x3708e52b,0x94ce2538,0x1363bf47,03a5001323b58d90,03a5001323b58d90,0,,
804,2,-6,62,1,normal,00000000,5cf02b8d7f763f1c104be6e3fcd6aaab,0x8d2bf05c,0x1c3f767f,0xe3e64b10,0xabaad6fc,7c562a085cd22e08,7c562a085cd22e08,0,,
