width,offset,ext_offset,repeat,status,clean_output,output,fault_byte_count,fault_byte_positions_0_indexed
-48,-30,64,1,normal,010716050d031201,010716050d031201,0,
-48,-29,63,1,normal,010716050d031201,010716050d031201,0,
-48,-29,64,1,normal,010716050d031201,010716050d031201,0,
-48,-28,63,1,normal,010716050d031201,010716050d031201,0,
-48,-28,64,1,normal,010716050d031201,010716050d031201,0,
-48,-27,63,1,normal,010716050d031201,010716050d031201,0,
-48,-27,64,1,normal,010716050d031201,010716050d031201,0,
-48,-26,63,1,normal,010716050d031201,010716050d031201,0,
-48,-26,64,1,normal,010716050d031201,010716050d031201,0,
-48,-25,63,1,normal,010716050d031201,010716050d031201,0,
-48,-25,64,1,normal,010716050d031201,010716050d031201,0,
-48,-24,63,1,normal,010716050d031201,010716050d031201,0,
-48,-24,64,1,normal,010716050d031201,010716050d031201,0,
-48,-23,63,1,normal,010716050d031201,010716050d031201,0,
-48,-23,64,1,normal,010716050d031201,010716050d031201,0,
-48,-22,63,1,normal,010716050d031201,010716050d031201,0,
-48,-22,64,1,normal,010716050d031201,010716050d031201,0,
-48,-21,63,1,normal,010716050d031201,010716050d031201,0,
-48,-21,64,1,normal,010716050d031201,010716050d031201,0,
-48,-20,63,1,normal,010716050d031201,010716050d031201,0,
-48,-20,64,1,normal,010716050d031201,010716050d031201,0,
-48,-19,63,1,normal,010716050d031201,010716050d031201,0,
-48,-19,64,1,normal,010716050d031201,010716050d031201,0,
-48,-18,63,1,normal,010716050d031201,010716050d031201,0,
-48,-18,64,1,normal,010716050d031201,010716050d031201,0,
-48,-17,63,1,normal,010716050d031201,010716050d031201,0,
-48,-17,64,1,normal,010716050d031201,010716050d031201,0,
-48,-16,63,1,normal,010716050d031201,010716050d031201,0,
-48,-16,64,1,normal,010716050d031201,010716050d031201,0,
-48,-15,63,1,normal,010716050d031201,010716050d031201,0,
-48,-15,64,1,normal,010716050d031201,010716050d031201,0,
-48,-14,63,1,normal,010716050d031201,010716050d031201,0,
-48,-14,64,1,normal,010716050d031201,010716050d031201,0,
-48,-13,63,1,normal,010716050d031201,010716050d031201,0,
-48,-13,64,1,normal,010716050d031201,010716050d031201,0,
-48,-12,63,1,normal,010716050d031201,010716050d031201,0,
-48,-12,64,1,normal,010716050d031201,010716050d031201,0,
-48,-11,63,1,normal,010716050d031201,010716050d031201,0,
-48,-11,64,1,normal,010716050d031201,010716050d031201,0,
-48,-10,63,1,normal,010716050d031201,010716050d031201,0,
-48,-10,64,1,normal,010716050d031201,010716050d031201,0,
-48,-9,63,1,normal,010716050d031201,010716050d031201,0,
-48,-9,64,1,normal,010716050d031201,010716050d031201,0,
-48,-8,63,1,normal,010716050d031201,010716050d031201,0,
-48,-8,64,1,normal,010716050d031201,010716050d031201,0,
-48,-7,63,1,normal,010716050d031201,010716050d031201,0,
-48,-7,64,1,normal,010716050d031201,010716050d031201,0,
-48,-6,63,1,normal,010716050d031201,010716050d031201,0,
-48,-6,64,1,normal,010716050d031201,010716050d031201,0,
-48,-5,63,1,normal,010716050d031201,010716050d031201,0,
-48,-5,64,1,normal,010716050d031201,010716050d031201,0,
-48,-4,63,1,normal,010716050d031201,010716050d031201,0,
-48,-4,64,1,normal,010716050d031201,010716050d031201,0,
-48,-3,63,1,normal,010716050d031201,010716050d031201,0,
-48,-3,64,1,fault,010716050d031201,040302010d031201,4,0;1;2;3
-48,-2,63,1,normal,010716050d031201,010716050d031201,0,
-48,-2,64,1,normal,010716050d031201,010716050d031201,0,
-48,-1,63,1,normal,010716050d031201,010716050d031201,0,
