trial,width,offset,ext_offset,repeat,status,clean_output,output,fault_byte_count,fault_byte_positions_0_indexed
878,2,-3,63,1,no_response,010716050d031201,,0,
879,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
880,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
881,2,-3,63,1,fault,010716050d031201,0107160509081808,4,4;5;6;7
882,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
883,2,-3,63,1,fault,010716050d031201,010716050d001000,3,5;6;7
884,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
885,2,-3,63,1,fault,010716050d031201,010716050d001000,3,5;6;7
886,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
887,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
888,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
889,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
890,2,-3,63,1,fault,010716050d031201,010716050d001000,3,5;6;7
891,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
892,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
893,2,-3,63,1,fault,010716050d031201,010716050d001000,3,5;6;7
894,2,-3,63,1,fault,010716050d031201,010716050d001000,3,5;6;7
895,2,-3,63,1,no_response,010716050d031201,,0,
896,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
897,2,-3,63,1,fault,010716050d031201,010716050d001000,3,5;6;7
898,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
899,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
900,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
901,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
902,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
903,2,-3,63,1,fault,010716050d031201,0107160509081808,4,4;5;6;7
904,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
905,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
906,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
907,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
908,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
909,2,-3,63,1,fault,010716050d031201,010716050d001000,3,5;6;7
910,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
911,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
912,2,-3,63,1,no_response,010716050d031201,,0,
913,2,-3,63,1,no_response,010716050d031201,,0,
914,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
915,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
916,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
917,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
918,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
919,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
920,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
921,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
922,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
923,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
924,2,-3,63,1,no_response,010716050d031201,,0,
925,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
926,2,-3,63,1,fault,010716050d031201,0107160509081808,4,4;5;6;7
927,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
928,2,-3,63,1,fault,010716050d031201,0107160509081808,4,4;5;6;7
929,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
930,2,-3,63,1,no_response,010716050d031201,,0,
931,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
932,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
933,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
934,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
935,2,-3,63,1,fault,010716050d031201,010716050d001000,3,5;6;7
936,2,-3,63,1,fault,010716050d031201,010716050d001000,3,5;6;7
937,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
938,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
939,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
940,2,-3,63,1,fault,010716050d031201,010716050d001000,3,5;6;7
941,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
942,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
943,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
944,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
945,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
946,2,-3,63,1,fault,010716050d031201,010716050d001000,3,5;6;7
947,2,-3,63,1,no_response,010716050d031201,,0,
948,2,-3,63,1,fault,010716050d031201,010716050d001000,3,5;6;7
949,2,-3,63,1,fault,010716050d031201,010716050d001000,3,5;6;7
950,2,-3,63,1,no_response,010716050d031201,,0,
951,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
952,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
953,2,-3,63,1,no_response,010716050d031201,,0,
954,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
955,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
956,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
957,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
958,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
959,2,-3,63,1,no_response,010716050d031201,,0,
960,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
961,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
962,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
963,2,-3,63,1,fault,010716050d031201,010716050d001000,3,5;6;7
964,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
965,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
966,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
967,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
968,2,-3,63,1,no_response,010716050d031201,,0,
969,2,-3,63,1,fault,010716050d031201,010716050d001000,3,5;6;7
970,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
971,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
972,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
973,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
974,2,-3,63,1,fault,010716050d031201,01071605090b1a09,4,4;5;6;7
975,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
976,2,-3,63,1,fault,010716050d031201,010716050d001000,3,5;6;7
977,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
978,2,-3,63,1,fault,010716050d031201,010716050d001000,3,5;6;7
979,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
980,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
981,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
982,2,-3,63,1,fault,010716050d031201,0107160509081808,4,4;5;6;7
983,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
984,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
985,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
986,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
987,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
988,2,-3,63,1,fault,010716050d031201,010716050d001000,3,5;6;7
989,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
990,2,-3,63,1,no_response,010716050d031201,,0,
991,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
992,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
993,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
994,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
995,2,-3,63,1,fault,010716050d031201,010716050d001000,3,5;6;7
996,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
997,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
998,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
999,2,-3,63,1,normal,010716050d031201,010716050d031201,0,
1000,2,-3,63,1,fault,010716050d031201,010716050d001000,3,5;6;7
