trial,width,offset,ext_offset,repeat,status,randomness_hex,input_packet_hex,input_w0,input_w1,input_w2,input_w3,expected_output,glitched_output,fault_byte_count,fault_byte_positions_0_indexed,xor_diffs_hex
125,2,-3,63,10,normal,20fcba1d,f31eb976f13b1d96a75ab686c99eda51,0x76b91ef3,0x961d3bf1,0x86b65aa7,0x51da9ec9,e1e6a20de3e286cd,e1e6a20de3e286cd,0,,
126,2,-3,63,10,normal,f949ae53,a61cc2fc5134461521f3790d4aa78a13,0xfcc21ca6,0x15463451,0x0d79f321,0x138aa74a,b96dac42da6d2c4a,b96dac42da6d2c4a,0,,
127,2,-3,63,10,no_response,60c09335,ef8f74076f35cd9168f831d982c8934f,0x07748fef,0x91cd356f,0xd931f868,0x4f93c882,62c01234e2f0b2a2,,0,,
128,2,-3,63,10,fault,d69e1781,af9cb6adc2c49ed355809a41e31dece1,0xadb69caf,0xd39ec4c2,0x419a8055,0xe1ec1de3,149a9b403082bb60,c2048cc161d83a72,8,0;1;2;3;4;5;6;7,d6;9e;17;81;51;5a;81;12
129,2,-3,63,10,fault,95eb07d5,1efd68d932fcd7fa416b4226f9fecb1b,0xd968fd1e,0xfad7fc32,0x26426b41,0x1bcbfef9,a517c4cf8d164dee,30fcc31a2868c921,8,0;1;2;3;4;5;6;7,95;eb;07;d5;a5;7e;84;cf
130,2,-3,63,10,fault,7bbf3bf0,c63e8cc28580cca8053c20d8ff7366bf,0xc28c3ec6,0xa8cc8085,0xd8203c05,0xbf6673ff,febf7f58bcb13f3a,850044a880004420,8,0;1;2;3;4;5;6;7,7b;bf;3b;f0;3c;b1;7b;1a
131,2,-3,63,10,fault,a8599c7a,5fd23a57f7ff66fb173be8f3617e4062,0x573ad25f,0xfb66fff7,0xf3e83b17,0x62407e61,c927dc18e922d498,617e4062b6ad66b9,8,0;1;2;3;4;5;6;7,a8;59;9c;7a;5f;8f;b2;21
132,2,-3,63,10,fault,5f33cad7,f5ad2526bfd347881f05a5fa33154977,0x2625adf5,0x8847d3bf,0xfaa5051f,0x77491533,6c228bd76432eb5b,6c228bd75537ea7d,4,4;5;6;7,31;05;01;26
133,2,-3,63,10,no_response,e02f9c38,87ae4f30b28e09716f8217ced3e9837a,0x304fae87,0x71098eb2,0xce17826f,0x7a83e9d3,72a79d4846879948,,0,,
134,2,-3,63,10,fault,b76175b5,751062a2c12cb9b989ad6fff75887163,0xa2621075,0xb9b92cc1,0xff6fad89,0x63718875,f6694494424d5e8c,41083121f52c2b39,8,0;1;2;3;4;5;6;7,b7;61;75;b5;b7;61;75;b5
135,2,-3,63,10,normal,8a68af02,cad5660a90e9470e058131ae9dab21f5,0x0a66d5ca,0x0e47e990,0xae318105,0xf521ab9d,1ac1ae0602e9ae06,1ac1ae0602e9ae06,0,,
136,2,-3,63,10,normal,2663b630,9bdc20080e055ec1c97d78d876bf6952,0x0820dc9b,0xc15e050e,0xd8787dc9,0x5269bf76,2066fe70b5a6eef8,2066fe70b5a6eef8,0,,
137,2,-3,63,10,normal,8a86f1c1,d04720ceb9f4418b9e81ff593d611255,0xce2047d0,0x8b41f4b9,0x59ff819e,0x5512613d,b3e6f1c0924690c4,b3e6f1c0924690c4,0,,
138,2,-3,63,10,no_response,b7fecc94,e61d11ef2118139b1e0609b4eb2c08c8,0xef111de6,0x9b131821,0xb409061e,0xc8082ceb,96f6cc1c53f6cc68,,0,,
139,2,-3,63,10,no_response,fe29d70f,ea056cc85bbd7d1b5328deb6b565351d,0xc86c05ea,0x1b7dbd5b,0xb6de2853,0x1d3565b5,ef0ce2164f04e395,,0,,
140,2,-3,63,10,fault,6779bfb9,c74ba3f6dcef684d7ed055946ee7510b,0xf6a34bc7,0x4d68efdc,0x9455d07e,0x0b51e76e,2b9effb03bbaff2b,4ce740095664010f,8,0;1;2;3;4;5;6;7,67;79;bf;b9;6d;de;fe;24
141,2,-3,63,10,no_response,58894589,d168aa1fde4dd2df0bc726b54fe56b75,0x1faa68d1,0xdfd24dde,0xb526c70b,0x756be54f,16cc07dc12ec4f1c,,0,,
142,2,-3,63,10,normal,4f6eb481,78f43fb66b6118a249872a21d2c54629,0xb63ff478,0xa218616b,0x212a8749,0x2946c5d2,0d2fb4a11e2f90a1,0d2fb4a11e2f90a1,0,,
143,2,-3,63,10,normal,f695d85e,18416c7f0a4d6eec3758a7be29d2707b,0x7f6c4118,0xec6e4d0a,0xbea75837,0x7b70d229,fed5b836ecddbab7,fed5b836ecddbab7,0,,
144,2,-3,63,10,normal,45187799,ac83708fe1abe7ee848bef240a46d1c4,0x8f7083ac,0xeee7abe1,0x24ef8b84,0xc4d1460a,451ab65d4912a03d,451ab65d4912a03d,0,,
145,2,-3,63,10,normal,4ea0ef51,000a264e9994a3438f4cc34c2741d393,0x4e260a00,0x43a39499,0x4cc34c8f,0x93d34127,4fa06c52c7ac6c5f,4fa06c52c7ac6c5f,0,,
146,2,-3,63,10,fault,53f2347b,d9934604fb4fb1e28473a708bb8c016f,0x044693d9,0xe2b14ffb,0x08a77384,0x6f018cbb,e8fe3519ca22937f,bb0c016280130600,8,0;1;2;3;4;5;6;7,53;f2;34;7b;4a;31;95;7f
147,2,-3,63,10,fault,8de0a686,71b318179990965ddf7b73bca0ff37e7,0x1718b371,0x5d969099,0xbc737bdf,0xe737ffa0,0d70b0c36570b489,809016456570b489,4,0;1;2;3,8d;e0;a6;86
148,2,-3,63,10,no_response,b0df4c60,3c1491b5595411dd88cc90f2015dcdf6,0xb591143c,0xdd115459,0xf290cc88,0xf6cd5d01,b18b4db4b08b4db4,,0,,
149,2,-3,63,10,no_response,b519efbc,ef75377a4959125f76f7f021d0e77695,0x7a3775ef,0x5f125949,0x21f0f776,0x9576e7d0,f558fda95358f98d,,0,,
150,2,-3,63,10,no_response,12d6da41,248c7796058d802cd573e4bf3a06d611,0x96778c24,0x2c808d05,0xbfe473d5,0x11d6063a,12d25a4133d368eb,,0,,
151,2,-3,63,10,normal,f26f87d7,d857eed1455e7f2378856fb848975f40,0xd1ee57d8,0x237f5e45,0xb86f8578,0x405f9748,b279d8d7a279c827,b279d8d7a279c827,0,,
152,2,-3,63,10,fault,7215a679,ebf875e75cba9063b5cf8316fdb575b5,0xe775f8eb,0x6390ba5c,0x1683cfb5,0xb575b5fd,2ea5b6582ee752d8,00000000a1c80106,8,0;1;2;3;4;5;6;7,2e;a5;b6;58;8f;2f;53;de
153,2,-3,63,10,fault,f4b9b226,4575469ecdfdb0ed4cdf6fbf7aa094ce,0x9e467545,0xedb0fdcd,0xbf6fdf4c,0xce94a07a,bc1922eabc11d09b,4575469ebc139f89,7,0;1;2;3;5;6;7,f9;6c;64;74;02;4f;12
154,2,-3,63,10,fault,90654bd0,cff8217c925983ea24d089da043fddad,0x7c21f8cf,0xea835992,0xda89d024,0xaddd3f04,907cca7890ddca6e,001981a87d492a60,8,0;1;2;3;4;5;6;7,90;65;4b;d0;ed;94;e0;0e
155,2,-3,63,10,fault,dc6a07d0,ae286515dc63dd76e99b29c40f113b19,0x156528ae,0x76dd63dc,0xc4299be9,0x193b110f,d06b1ec0b2610e81,ae2865159df90f10,8,0;1;2;3;4;5;6;7,7e;43;7b;d5;2f;98;01;91
156,2,-3,63,10,fault,d75eb9d0,1f8904f00be8d992649866eca33f0ac0,0xf004891f,0x92d9e80b,0xec669864,0xc00a3fa3,d476b150d057fd70,032808800be8d992,8,0;1;2;3;4;5;6;7,d7;5e;b9;d0;db;bf;24;e2
157,2,-3,63,10,no_response,caec528f,9870b620e5c70bb43772e63379730430,0x20b67098,0xb40bc7e5,0x33e67237,0x30047379,abaf52bfe7aef2bf,,0,,
158,2,-3,63,10,no_response,8c8efa38,2998a59d1ec3b27eaf7491ca93e1c08b,0x9da59829,0x7eb2c31e,0xca9174af,0x8bc0e193,9e4f7a32aa5e6b73,,0,,
159,2,-3,63,10,normal,c8da2624,eb8f7c90ea926e9bef0aaa2ad841ae4e,0x907c8feb,0x9b6e92ea,0x2aaa0aef,0x4eae41d8,00da082e01d3082e,00da082e01d3082e,0,,
160,2,-3,63,10,normal,e63a4228,3002bf94e80f66cce4cbf35652666757,0x94bf0230,0xcc660fe8,0x56f3cbe4,0x57676652,a63c246c3631b46c,a63c246c3631b46c,0,,
161,2,-3,63,10,fault,23b2d385,3cacaa13f437d3882cc3b859fd02dfcf,0x13aaac3c,0x88d337f4,0x59b8c32c,0xcfdf02fd,d7b0000d1731619f,d7b0000d23f1c3cd,4,4;5;6;7,34;c0;a2;52
162,2,-3,63,10,normal,283bdfd9,653ad2bef5d5a39ea753f23ea77d9be6,0xbed23a65,0x9ea3d5f5,0x3ef253a7,0xe69b7da7,8d6e5c5f8d403d5f,8d6e5c5f8d403d5f,0,,
163,2,-3,63,10,no_response,2dea0a79,d2285bcf5c8fb8677cd30cee480b699f,0xcf5b28d2,0x67b88f5c,0xee0cd37c,0x9f690b48,65e1227e6161435e,,0,,
164,2,-3,63,10,no_response,34779559,374a29983cd8bcdfab15386d4af64977,0x98294a37,0xdfbcd83c,0x6d3815ab,0x7749f64a,3ca79d0e3d258c0c,,0,,
165,2,-3,63,10,fault,dbb0f8bb,498f08c93ccd2964ff10d2c824184df0,0xc9088f49,0x6429cd3c,0xc8d210ff,0xf04d1824,ffb8f1dbaeb8f0f3,24080960dbb8f07b,6,0;1;2;3;4;7,db;b0;f8;bb;75;88
166,2,-3,63,10,fault,299d7510,a04a44f64f8edfb1e44dec0ebd2d11bd,0xf6444aa0,0xb1df8e4f,0x0eec4de4,0xbd112dbd,249164a16dd1fda2,0d0c11b14900ddb1,8,0;1;2;3;4;5;6;7,29;9d;75;10;24;d1;20;13
167,2,-3,63,10,fault,68f647aa,e7a21d2bb480f596cb83b64949ab5ecc,0x2b1da2e7,0x96f580b4,0x49b683cb,0xcc5eab49,6876132e6a56fbab,008054844302a009,8,0;1;2;3;4;5;6;7,68;f6;47;aa;29;54;5b;a2
168,2,-3,63,10,normal,1943bb60,70803ae4d927876e573a74b2730ad0d3,0xe43a8070,0x6e8727d9,0xb2743a57,0xd3d00a73,48413b2268619f22,48413b2268619f22,0,,
169,2,-3,63,10,no_response,38d63bad,efdb8c790a5a208098ef62b05e66fb13,0x798cdbef,0x80205a0a,0xb062ef98,0x13fb665e,32941badf615930c,,0,,
170,2,-3,63,10,fault,fd28545f,e3a904596f5b5d530f44e0f46f5ce4c8,0x5904a9e3,0x535d5b6f,0xf4e0440f,0xc8e45c6f,9270101f92601017,e3a9444003000050,8,0;1;2;3;4;5;6;7,71;d9;54;5f;91;60;10;47
171,2,-3,63,10,normal,52d547cf,ddfb845c8f0ac6621f3e0149eab5b079,0x5c84fbdd,0x62c60a8f,0x49013e1f,0x79b0b5ea,d8d5c7af8854c79f,d8d5c7af8854c79f,0,,
172,2,-3,63,10,fault,32e0d352,ea87616331874534bac5188d905d26f6,0x636187ea,0x34458731,0x8d18c5ba,0xf6265d90,22e5d76628e5f335,ea8761630820ebbd,8,0;1;2;3;4;5;6;7,c8;62;b6;05;20;c5;18;88
173,2,-3,63,10,normal,5320aa0f,a7aa733a5ff7929671ac59e242494f16,0x3a73aaa7,0x9692f75f,0xe259ac71,0x164f4942,1161a8192124a8bd,1161a8192124a8bd,0,,
174,2,-3,63,10,no_response,78d68547,c16756b0862364fd2d5117845a70c2dc,0xb05667c1,0xfd642386,0x8417512d,0xdcc2705a,7af6c59b3df6d5d3,,0,,
175,2,-3,63,10,fault,50dd5209,0debb0b0a416c30e9904f1f1c2540fdf,0xb0b0eb0d,0x0ec316a4,0xf1f10499,0xdf0f54c2,d0c95107d9992329,8014030ed9992329,4,0;1;2;3,50;dd;52;09
176,2,-3,63,10,no_response,460b90c3,7bed1c1fbc915f3f475204b99a7f4148,0x1f1ced7b,0x3f5f91bc,0xb9045247,0x48417f9a,de1ad1cb1b3690eb,,0,,
177,2,-3,63,10,normal,8b0d5273,5095297b0a0c46a69733dfac39587a86,0x7b299550,0xa6460c0a,0xacdf3397,0x867a5839,830510f5890c35fd,830510f5890c35fd,0,,
178,2,-3,63,10,no_response,81a74e27,f2158aa5e8fed1aed05de39d75b68eaa,0xa58a15f2,0xaed1fee8,0x9de35dd0,0xaa8eb675,e111ce8de1fa878e,,0,,
179,2,-3,63,10,no_response,37d1d46b,55ab3095cd887ef5fff50f65bd49b328,0x9530ab55,0xf57e88cd,0x650ff5ff,0x28b349bd,bad9e64bbaf9ea0b,,0,,
180,2,-3,63,10,no_response,71e51306,50af1a3359b28c9364539c06477d731f,0x331aaf50,0x938cb259,0x069c5364,0x1f737d47,30d5131531d99515,,0,,
181,2,-3,63,10,normal,6fc33726,53eb8b7101261a8ef79162de1be9d300,0x718beb53,0x8e1a2601,0xde6291f7,0x00d3e91b,6ee325262eabb4f8,6ee325262eabb4f8,0,,
182,2,-3,63,10,fault,f5e38486,f73c1765ffd1a2f8f9f1d685d34ab293,0x65173cf7,0xf8a2d1ff,0x85d6f1f9,0x93b24ad3,26a326162e0a0202,d340a29026eb9687,8,0;1;2;3;4;5;6;7,f5;e3;84;86;08;e1;94;85
183,2,-3,63,10,normal,7f30740f,f62d01fddd674802ded9a1d37add8f7f,0xfd012df6,0x024867dd,0xd3a1d9de,0x7f8fdd7a,27757c0d077574a1,27757c0d077574a1,0,,
184,2,-3,63,10,normal,cec2eb6d,8d06208d24fa21350d080739f166ef7d,0x8d20068d,0x3521fa24,0x3907080d,0x7def66f1,eea0ca5846ccca58,eea0ca5846ccca58,0,,
185,2,-3,63,10,fault,122e93ca,ae581cf47d3ecfefa111d95d8fce5ef8,0xf41c58ae,0xefcf3e7d,0x5dd911a1,0xf85ece8f,1f20dd221d665e23,0d0e4ee89c668f3a,7,0;1;2;3;4;6;7,12;2e;93;ca;81;d1;19
186,2,-3,63,10,no_response,000bee51,13d5b89c2af2e57121d0d9386eba289a,0x9cb8d513,0x71e5f22a,0x38d9d021,0x9a28ba6e,2ab9ce41239b9fe1,,0,,
187,2,-3,63,10,no_response,e286fc70,1ff05325e609af78a250908646ca4fa7,0x2553f01f,0x78af09e6,0x869050a2,0xa74fca46,a48ef35044162f51,,0,,
188,2,-3,63,10,no_response,4daa5612,6887c338902bec5024436cc5282651e8,0x38c38768,0x50ec2b90,0xc56c4324,0xe8512628,4d88165245ac3b7a,,0,,
189,2,-3,63,10,normal,7cf24fe9,84c897c69a01862fce84279203dd5cf1,0xc697c884,0x2f86019a,0x922784ce,0xf15cdd03,7ef34bc872ba5aa9,7ef34bc872ba5aa9,0,,
190,2,-3,63,10,normal,65d92d42,7eef815407542de15ecc4f810b69a001,0x5481ef7e,0xe12d5407,0x814fcc5e,0x01a0690b,66990d433738a1c3,66990d433738a1c3,0,,
191,2,-3,63,10,no_response,cd5c96c9,4e3cd361dbf821edbbd56f044f9042e5,0x61d33c4e,0xed21f8db,0x046fd5bb,0xe542904f,86cc962c1288b6ac,,0,,
192,2,-3,63,10,normal,607aa3a1,97f3bf6e98964c6f347cab8b17a996c4,0x6ebff397,0x6f4c9698,0x8bab7c34,0xc496a917,70faa7e573bf96e4,70faa7e573bf96e4,0,,
193,2,-3,63,10,no_response,cc05314e,e77280ffb9725b0acc6dd451386fa043,0xff8072e7,0x0a5b72b9,0x51d46dcc,0x43a06f38,f467314ca067615c,,0,,
194,2,-3,63,10,no_response,034b373a,2c90c29842d913184a88ec420cb78d64,0x98c2902c,0x1813d942,0x42ec884a,0x648db70c,03da363a45d3773a,,0,,
195,2,-3,63,10,normal,ea61ea26,947347740aff060d40f026a1497932d3,0x74477394,0x0d06ff0a,0xa126f040,0xd3327949,e218e827ea90e857,e218e827ea90e857,0,,
196,2,-3,63,10,fault,8d91626b,90432b245e8df34fc68ab26dbf6ae8fd,0x242b4390,0x4ff38d5e,0x6db28ac6,0xfde86abf,93998226db59da26,800222248d91626b,8,0;1;2;3;4;5;6;7,13;9b;a0;02;56;c8;b8;4d
197,2,-3,63,10,fault,d9167d3d,832e8e426ccd81dfe4d2bed29f2759b3,0x428e2e83,0xdf81cd6c,0xd2bed2e4,0xb359279f,d5137caebef27baf,0c05019368c58141,8,0;1;2;3;4;5;6;7,d9;16;7d;3d;d6;37;fa;ee
198,2,-3,63,10,fault,c953db4f,d12a643ae8f23db3d6fe6f8e02570974,0x3a642ad1,0xb33df2e8,0x8e6ffed6,0x74095702,c901d27fd98992f7,00520930c951db7f,8,0;1;2;3;4;5;6;7,c9;53;db;4f;10;d8;49;88
199,2,-3,63,10,fault,8b753927,ff358a0c4e44e13c9ef8c242fa66ffd1,0x0c8a35ff,0x3ce1444e,0x42c2f89e,0xd1ff66fa,c131d837e121f127,4a44e110fa248a00,8,0;1;2;3;4;5;6;7,8b;75;39;27;1b;05;7b;27
200,2,-3,63,10,normal,ee67f4ee,98632bfabec88613277cf4b0a216f05d,0xfa2b6398,0x1386c8be,0xb0f47c27,0x5df016a2,4c6774ff484d7016,4c6774ff484d7016,0,,
201,2,-3,63,10,no_response,7ea46456,689a9adda35ff306ad0545069f8dbb36,0xdd9a9a68,0x06f35fa3,0x064505ad,0x36bb8d9f,fda9d750ff29bf40,,0,,
202,2,-3,63,10,no_response,e2d3f6bf,b553791b31de04174f48aeb0770d4809,0x1b7953b5,0x1704de31,0xb0ae484f,0x09480d77,d3dff6bed3da92b6,,0,,
203,2,-3,63,10,no_response,a9bd2554,4786ab37384fdf25a981e38b4807bb04,0x37ab8647,0x25df4f38,0x8be381a9,0x04bb0748,a1babe50c03aee52,,0,,
204,2,-3,63,10,no_response,aed15d9e,b5a95c7f167849063ced684ec815e396,0x7f5ca9b5,0x06497816,0x4e68ed3c,0x96e315c8,aec11c980e111dc0,,0,,
205,2,-3,63,10,normal,58ed0c17,60b448fd56a3bb0d4f25d491d65e3dac,0xfd48b460,0x0dbba356,0x91d4254f,0xac3d5ed6,0eef351b1efcd42b,0eef351b1efcd42b,0,,
206,2,-3,63,10,fault,3491e8c6,520aca335511516b7d73a0723d4cf78e,0x33ca0a52,0x6b511155,0x72a0737d,0x8ef74c3d,2191b9cc218aaa94,1500510a5019936a,8,0;1;2;3;4;5;6;7,34;91;e8;c6;71;93;39;fe
207,2,-3,63,10,normal,803f8d63,ba2f7ea9221d082b72b243bed880538d,0xa97e2fba,0x2b081d22,0xbe43b272,0x8d5380d8,803f8d6a080d9d68,803f8d6a080d9d68,0,,
208,2,-3,63,10,fault,346271c6,d6a1b3266aae443e3ba31a76117822fb,0x26b3a1d6,0x3e44ae6a,0x761aa33b,0xfb227811,344a71fc1c4141f4,0028003ac940fab4,8,0;1;2;3;4;5;6;7,34;62;71;c6;d5;01;bb;40
209,2,-3,63,10,normal,0a078137,168d733f7f0aecf192370ac9501dc5af,0x3f738d16,0xf1ec0a7f,0xc90a3792,0xafc51d50,5a0f45961a0dcad0,5a0f45961a0dcad0,0,,
210,2,-3,63,10,no_response,766b190a,540a9a411a8869f64cdc37b292addcb3,0x419a0a54,0xf669881a,0xb237dc4c,0xb3dcad92,64e351b82ae3b2b9,,0,,
211,2,-3,63,10,fault,ec97c86a,f53678349d606f7dcafacccc17004d2a,0x347836f5,0x7d6f609d,0xccccfaca,0x2a4d0017,f9978542b1c58402,15004d28dffa81e4,8,0;1;2;3;4;5;6;7,ec;97;c8;6a;6e;3f;05;e6
212,2,-3,63,10,no_response,8b6c9bf6,1ff18e858e7e37de2291cb92215fdf05,0x858ef11f,0xde377e8e,0x92cb9122,0x05df5f21,8b328cf28abc9ce1,,0,,
213,2,-3,63,10,no_response,c6f42553,b92e8616fd874e1e34202a03acc68588,0x16862eb9,0x1e4e87fd,0x032a2034,0x8885c6ac,6a72215b6ad2a953,,0,,
214,2,-3,63,10,normal,3d5f2832,590391b8c8087786376eaad736f6fea9,0xb8910359,0x867708c8,0xd7aa6e37,0xa9fef636,3d5f5eb23c571a8c,3d5f5eb23c571a8c,0,,
215,2,-3,63,10,no_response,ba470b4d,c2665d9f9bb8a3588eb4735dad63362f,0x9f5d66c2,0x58a3b89b,0x5d73b48e,0x2f3663ad,3367294532b16d07,,0,,
216,2,-3,63,10,no_response,4a388f39,13d3c6da2818fc0f47f13e65e2e602de,0xdac6d313,0x0ffc1828,0x653ef147,0xde02e6e2,6a388f374b3bb7a6,,0,,
217,2,-3,63,10,no_response,5f11d335,9219cdcde6baf182f4799f6630eac437,0xcdcd1992,0x82f1bae6,0x669f79f4,0x37c4ea30,7fbb13373b380b76,,0,,
218,2,-3,63,10,fault,b65aabb9,0c55bdff0a5d86e14c58a471eb11c351,0xffbd550c,0xe1865d0a,0x71a4584c,0x51c311eb,bc4b29f8ba430af8,0c55bdfffe432ae8,7,0;1;2;3;4;6;7,b0;1e;94;07;44;20;10
219,2,-3,63,10,fault,11713a41,9823e08391f24b2a3e65c556327294d5,0x83e02398,0x2a4bf291,0x56c5653e,0xd5947232,01033a4109123bc0,1072000009123bc0,4,0;1;2;3,11;71;3a;41
220,2,-3,63,10,normal,aaa2a0da,2c408cbe068e8e2532986568c3267cfe,0xbe8c402c,0x258e8e06,0x68659832,0xfe7c26c3,a8a4acfe882aac6c,a8a4acfe882aac6c,0,,
221,2,-3,63,10,normal,adaede4c,05e34d0a561c0117b052949e780d3953,0x0a4de305,0x17011c56,0x9e9452b0,0x53390d78,fda2df5fbdfdd352,fda2df5fbdfdd352,0,,
222,2,-3,63,10,fault,53ed5650,adde4cd3d02397e5d160a43e3bce27ba,0xd34cdead,0xe59723d0,0x3ea460d1,0xba27ce3b,43ef51f02b43d2f4,0000000078ae84a4,8,0;1;2;3;4;5;6;7,43;ef;51;f0;53;ed;56;50
223,2,-3,63,10,fault,a84e4bd2,e58ce14a0155b901774d74d5d7a6b872,0x4ae18ce5,0x01b95501,0xd5744d77,0x72b8a6d7,a94af3d20983bbd1,0104b800650c6040,8,0;1;2;3;4;5;6;7,a8;4e;4b;d2;6c;8f;db;91
224,2,-3,63,10,normal,8afc1e82,38bd141d4ad1f32a712cf1d15b43b2cd,0x1d14bd38,0x2af3d14a,0xd1f12c71,0xcdb2435b,c0bdac8ae2d1ef9e,c0bdac8ae2d1ef9e,0,,
225,2,-3,63,10,no_response,b81e5286,a5cbbbe70451c702616c427a390cec34,0xe7bbcba5,0x02c75104,0x7a426c61,0x34ec0c39,b81e9686b81ebac2,,0,,
226,2,-3,63,10,fault,a61aa186,6c066a00cfecd9e60c07ad60781020cf,0x006a066c,0xe6d9eccf,0x60ad070c,0xcf201078,ee1aa140ce1820e6,480000c6cfecd9e6,7,0;1;2;3;4;5;6,a6;1a;a1;86;01;f4;f9
227,2,-3,63,10,normal,8fd23ea5,dea3d361ddfe6cba3bb2d43620ad7a4d,0x61d3a3de,0xba6cfedd,0x36d4b23b,0x4d7aad20,8f7e56ad8c63f8f6,8f7e56ad8c63f8f6,0,,
228,2,-3,63,10,no_response,4207156d,5d2607d79eeae866231e3bb5f8dc3d09,0xd707265d,0x66e8ea9e,0xb53b1e23,0x093ddcf8,dacf3d6d190f3bdd,,0,,
229,2,-3,63,10,fault,170b0799,6596c6624e17e936e15fe3870475896e,0x62c69665,0x36e9174e,0x87e35fe1,0x6e897504,131e8ebf321ea4ff,6596c662b742263c,8,0;1;2;3;4;5;6;7,76;88;48;dd;85;5c;82;c3
230,2,-3,63,10,no_response,2cb87701,500b72d57430db35aa9fd9b2ec761477,0xd5720b50,0x35db3074,0xb2d99faa,0x771476ec,488867344ca1eef4,,0,,
231,2,-3,63,10,fault,16360374,f58bcfb17030379af5e9e1558884d9e4,0xb1cf8bf5,0x9a373070,0x55e1e9f5,0xe4d98488,163612f4131f2ad5,f58bcfb196d6ea90,8,0;1;2;3;4;5;6;7,e3;bd;dd;45;85;c9;c0;45
232,2,-3,63,10,no_response,67d43d66,794c982e2894bd68535433326be08016,0x2e984c79,0x68bd9428,0x32335453,0x1680e06b,4f54bd665fc49c62,,0,,
233,2,-3,63,10,normal,83a128a7,cc6ef95a80ac7755c0a7e32edc63ae32,0x5af96ecc,0x5577ac80,0x2ee3a7c0,0x32ae63dc,03810eb70f4102bb,03810eb70f4102bb,0,,
234,2,-3,63,10,fault,30ddef9b,56d15ab7a708cd4bc3e006ffb57b78cf,0xb75ad156,0x4bcd08a7,0xff06e0c3,0xcf787bb5,95d5a7d0e54cb1e0,a508484b42c002b7,8,0;1;2;3;4;5;6;7,30;dd;ef;9b;a7;8c;b3;57
235,2,-3,63,10,fault,e54469ad,688154cbd44199a3db940e6f89b0b92f,0xcb548168,0xa39941d4,0x6f0e94db,0x2fb9b089,6544f08e754475ce,80009923754475ce,4,0;1;2;3,e5;44;69;ad
236,2,-3,63,10,no_response,2f69e183,fd9651be28af8e2ea8400a8b79cc0dd6,0xbe5196fd,0x2e8eaf28,0x8b0a40a8,0xd60dcc79,07e5ed85d6edea95,,0,,
237,2,-3,63,10,fault,4cb9ef2c,134949507f15389ca44535f225a65426,0x50494913,0x9c38157f,0xf23545a4,0x2654a625,69bdff2869fd9eec,250410047e15789c,8,0;1;2;3;4;5;6;7,4c;b9;ef;2c;17;e8;e6;70
238,2,-3,63,10,normal,f3fe45a7,bf0e551275700d6ec3dda863a5fb7369,0x12550ebf,0x6e0d7075,0x63a8ddc3,0x6973fba5,d68e44cf94a81cc7,d68e44cf94a81cc7,0,,
239,2,-3,63,10,fault,95dd60f2,6a9c1a3ff6e574299b431f3b36420585,0x3f1a9c6a,0x2974e5f6,0x3b1f439b,0x85054236,a39d64f32f9c6ee5,364004012f9c6ee5,4,0;1;2;3,95;dd;60;f2
240,2,-3,63,10,fault,58393d98,db46d3590adc8e0394ea0706f9fa4f5c,0x59d346db,0x038edc0a,0x0607ea94,0x5c4ffaf9,50e1339811f17bc2,08d80e00d1524b5a,8,0;1;2;3;4;5;6;7,58;39;3d;98;c0;a3;30;98
241,2,-3,63,10,no_response,c63bc3cd,4073e3506986976f9bd3e3dc3a3c179b,0x50e37340,0x6f978669,0xdce3d39b,0x9b173c3a,ee3fd4c6cfdaa0c1,,0,,
242,2,-3,63,10,normal,c63c2e8f,df9711d8b5894bf6ddcb0c827226c3dd,0xd81197df,0xf64b89b5,0x820ccbdd,0xddc32672,f63c6d5bdc302755,f63c6d5bdc302755,0,,
243,2,-3,63,10,no_response,5bfddf23,c8029d81936ffb0b9751a04fc64a7350,0x819d02c8,0x0bfb6f93,0x4fa05197,0x50734ac6,d9b7ac2388beee29,,0,,
244,2,-3,63,10,fault,4847e7f4,89d49141355f436b4cef4e59829ed3b4,0x4191d489,0x6b435f35,0x594eef4c,0xb4d39e82,4859a4d4c45834fc,001e432008c40041,8,0;1;2;3;4;5;6;7,48;47;e7;f4;cc;9c;34;bd
245,2,-3,63,10,no_response,d8ca92d4,d266b9db9e43193e318e0040e9c7aced,0xdbb966d2,0x3e19439e,0x40008e31,0xedacc7e9,50899af818883a5d,,0,,
246,2,-3,63,10,fault,677d8144,5437a6b9f8a9098e07b1a1276da0bd74,0xb9a63754,0x8e09a9f8,0x27a1b107,0x74bda06d,0fdd884027cd8453,68a009040431a021,8,0;1;2;3;4;5;6;7,67;7d;81;44;23;fc;24;72
247,2,-3,63,10,fault,6742e2dc,b924bfed76438056ef0fd7bcf3980bd4,0xedbf24b9,0x56804376,0xbcd70fef,0xd40b98f3,1542e2881945fea0,72000054c7438b92,8,0;1;2;3;4;5;6;7,67;42;e2;dc;de;06;75;32
248,2,-3,63,10,fault,23a7c2c2,7e231305ef5044d29a57943102a05fdf,0x0513237e,0xd24450ef,0x3194579a,0xdf5fa002,21a78610b1d4c5d6,020044d2abd7d5d7,8,0;1;2;3;4;5;6;7,23;a7;c2;c2;1a;03;10;01
249,2,-3,63,10,normal,bbb5be33,bc0a136ab2ce0187f6f4a157866297ea,0x6a130abc,0x8701ceb2,0x57a1f4f6,0xea976286,39f7bfb13973ad1c,39f7bfb13973ad1c,0,,
