width,offset,ext_offset,repeat,status,clean_output,output,fault_byte_count,fault_byte_positions_0_indexed
-20,-15,65,1,normal,010706050d030201,010706050d030201,0,
-20,-15,66,1,normal,010706050d030201,010706050d030201,0,
-20,-15,67,1,normal,010706050d030201,010706050d030201,0,
-20,-15,68,1,normal,010706050d030201,010706050d030201,0,
-20,-15,69,1,normal,010706050d030201,010706050d030201,0,
-20,-13,65,1,normal,010706050d030201,010706050d030201,0,
-20,-13,66,1,normal,010706050d030201,010706050d030201,0,
-20,-13,67,1,normal,010706050d030201,010706050d030201,0,
-20,-13,68,1,normal,010706050d030201,010706050d030201,0,
-20,-13,69,1,normal,010706050d030201,010706050d030201,0,
-20,-11,65,1,normal,010706050d030201,010706050d030201,0,
-20,-11,66,1,normal,010706050d030201,010706050d030201,0,
-20,-11,67,1,normal,010706050d030201,010706050d030201,0,
-20,-11,68,1,normal,010706050d030201,010706050d030201,0,
-20,-11,69,1,normal,010706050d030201,010706050d030201,0,
-20,-9,65,1,normal,010706050d030201,010706050d030201,0,
-20,-9,66,1,normal,010706050d030201,010706050d030201,0,
-20,-9,67,1,normal,010706050d030201,010706050d030201,0,
-20,-9,68,1,normal,010706050d030201,010706050d030201,0,
-20,-9,69,1,normal,010706050d030201,010706050d030201,0,
-20,-7,65,1,normal,010706050d030201,010706050d030201,0,
-20,-7,66,1,normal,010706050d030201,010706050d030201,0,
-20,-7,67,1,normal,010706050d030201,010706050d030201,0,
-20,-7,68,1,normal,010706050d030201,010706050d030201,0,
-20,-7,69,1,normal,010706050d030201,010706050d030201,0,
-20,-5,65,1,normal,010706050d030201,010706050d030201,0,
-20,-5,66,1,normal,010706050d030201,010706050d030201,0,
-20,-5,67,1,normal,010706050d030201,010706050d030201,0,
-20,-5,68,1,normal,010706050d030201,010706050d030201,0,
-20,-5,69,1,normal,010706050d030201,010706050d030201,0,
-20,-3,65,1,normal,010706050d030201,010706050d030201,0,
-20,-3,66,1,normal,010706050d030201,010706050d030201,0,
-20,-3,67,1,normal,010706050d030201,010706050d030201,0,
-20,-3,68,1,normal,010706050d030201,010706050d030201,0,
-20,-3,69,1,normal,010706050d030201,010706050d030201,0,
-20,-1,65,1,normal,010706050d030201,010706050d030201,0,
-20,-1,66,1,normal,010706050d030201,010706050d030201,0,
-20,-1,67,1,normal,010706050d030201,010706050d030201,0,
-20,-1,68,1,normal,010706050d030201,010706050d030201,0,
-20,-1,69,1,normal,010706050d030201,010706050d030201,0,
-20,1,65,1,normal,010706050d030201,010706050d030201,0,
-20,1,66,1,normal,010706050d030201,010706050d030201,0,
-20,1,67,1,normal,010706050d030201,010706050d030201,0,
-20,1,68,1,normal,010706050d030201,010706050d030201,0,
-20,1,69,1,normal,010706050d030201,010706050d030201,0,
-20,3,65,1,normal,010706050d030201,010706050d030201,0,
-20,3,66,1,normal,010706050d030201,010706050d030201,0,
-20,3,67,1,normal,010706050d030201,010706050d030201,0,
-20,3,68,1,normal,010706050d030201,010706050d030201,0,
-20,3,69,1,normal,010706050d030201,010706050d030201,0,
-20,5,65,1,normal,010706050d030201,010706050d030201,0,
-20,5,66,1,normal,010706050d030201,010706050d030201,0,
-20,5,67,1,normal,010706050d030201,010706050d030201,0,
-20,5,68,1,normal,010706050d030201,010706050d030201,0,
-20,5,69,1,normal,010706050d030201,010706050d030201,0,
-20,7,65,1,normal,010706050d030201,010706050d030201,0,
-20,7,66,1,normal,010706050d030201,010706050d030201,0,
-20,7,67,1,normal,010706050d030201,010706050d030201,0,
-20,7,68,1,normal,010706050d030201,010706050d030201,0,
-20,7,69,1,normal,010706050d030201,010706050d030201,0,
-20,9,65,1,normal,010706050d030201,010706050d030201,0,
-20,9,66,1,normal,010706050d030201,010706050d030201,0,
-20,9,67,1,normal,010706050d030201,010706050d030201,0,
-20,9,68,1,normal,010706050d030201,010706050d030201,0,
-20,9,69,1,normal,010706050d030201,010706050d030201,0,
-20,11,65,1,normal,010706050d030201,010706050d030201,0,
-20,11,66,1,normal,010706050d030201,010706050d030201,0,
-20,11,67,1,normal,010706050d030201,010706050d030201,0,
-20,11,68,1,normal,010706050d030201,010706050d030201,0,
-20,11,69,1,normal,010706050d030201,010706050d030201,0,
-20,13,65,1,normal,010706050d030201,010706050d030201,0,
-20,13,66,1,normal,010706050d030201,010706050d030201,0,
-20,13,67,1,normal,010706050d030201,010706050d030201,0,
-20,13,68,1,normal,010706050d030201,010706050d030201,0,
-20,13,69,1,normal,010706050d030201,010706050d030201,0,
-20,15,65,1,normal,010706050d030201,010706050d030201,0,
-20,15,66,1,normal,010706050d030201,010706050d030201,0,
-20,15,67,1,normal,010706050d030201,010706050d030201,0,
-20,15,68,1,normal,010706050d030201,010706050d030201,0,
-20,15,69,1,normal,010706050d030201,010706050d030201,0,
-20,17,65,1,normal,010706050d030201,010706050d030201,0,
-20,17,66,1,normal,010706050d030201,010706050d030201,0,
-20,17,67,1,normal,010706050d030201,010706050d030201,0,
-20,17,68,1,normal,010706050d030201,010706050d030201,0,
-20,17,69,1,normal,010706050d030201,010706050d030201,0,
