trial,width,offset,ext_offset,repeat,status,clean_output,output,fault_byte_count,fault_byte_positions_0_indexed
864,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
865,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
866,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
867,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
868,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
869,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
870,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
871,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
872,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
873,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
874,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
875,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
876,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
877,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
878,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
879,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
880,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
881,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
882,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
883,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
884,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
885,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
886,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
887,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
888,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
889,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
890,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
891,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
892,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
893,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
894,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
895,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
896,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
897,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
898,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
899,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
900,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
901,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
902,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
903,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
904,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
905,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
906,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
907,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
908,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
909,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
910,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
911,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
912,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
913,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
914,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
915,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
916,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
917,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
918,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
919,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
920,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
921,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
922,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
923,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
924,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
925,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
926,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
927,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
928,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
929,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
930,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
931,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
932,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
933,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
934,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
935,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
936,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
937,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
938,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
939,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
940,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
941,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
942,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
943,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
944,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
945,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
946,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
947,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
948,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
949,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
950,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
951,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
952,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
953,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
954,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
955,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
956,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
957,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
958,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
959,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
960,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
961,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
962,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
963,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
964,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
965,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
966,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
967,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
968,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
969,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
970,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
971,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
972,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
973,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
974,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
975,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
976,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
977,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
978,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
979,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
980,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
981,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
982,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
983,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
984,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
985,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
986,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
987,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
988,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
989,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
990,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
991,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
992,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
993,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
994,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
995,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
996,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
997,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
998,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
999,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
1000,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
